Move Name,Move Type,Move Class,Pokemon Name,Pokemon Type,Pokemon Type2
Solar Beam,Grass,Charge,Parasect,Bug,Grass
Solar Beam,Grass,Charge,Porygon,Normal,
Solar Beam,Grass,Charge,Porygon Normal,Normal,
Solar Beam,Grass,Charge,Porygon Purified,Normal,
Solar Beam,Grass,Charge,Porygon Shadow,Normal,
Solar Beam,Grass,Charge,Porygon Z,Normal,
Solar Beam,Grass,Charge,Porygon Z Normal,Normal,
Solar Beam,Grass,Charge,Porygon Z Purified,Normal,
Solar Beam,Grass,Charge,Porygon Z Shadow,Normal,
Solar Beam,Grass,Charge,Porygon2,Normal,
Solar Beam,Grass,Charge,Porygon2 Normal,Normal,
Solar Beam,Grass,Charge,Porygon2 Purified,Normal,
Solar Beam,Grass,Charge,Porygon2 Shadow,Normal,
Solar Beam,Grass,Charge,Roserade,Grass,Poison
Solar Beam,Grass,Charge,Sawsbuck,Normal,Grass
Solar Beam,Grass,Charge,Sawsbuck Autumn,Normal,Grass
Solar Beam,Grass,Charge,Sawsbuck Spring,Normal,Grass
Solar Beam,Grass,Charge,Sawsbuck Summer,Normal,Grass
Solar Beam,Grass,Charge,Sawsbuck Winter,Normal,Grass
Solar Beam,Grass,Charge,Shaymin,Grass,
Solar Beam,Grass,Charge,Shaymin Land,Grass,
Solar Beam,Grass,Charge,Shaymin Sky,Grass,Flying
Solar Beam,Grass,Charge,Simisage,Grass,
Solar Beam,Grass,Charge,Solrock,Rock,Psychic
Solar Beam,Grass,Charge,Sunflora,Grass,
Solar Beam,Grass,Charge,Tangela,Grass,
Solar Beam,Grass,Charge,Tangrowth,Grass,
Solar Beam,Grass,Charge,Torkoal,Fire,
Solar Beam,Grass,Charge,Torterra,Grass,Ground
Solar Beam,Grass,Charge,Torterra Normal,Grass,Ground
Solar Beam,Grass,Charge,Torterra Purified,Grass,Ground
Solar Beam,Grass,Charge,Torterra Shadow,Grass,Ground
Solar Beam,Grass,Charge,Typhlosion,Fire,
Solar Beam,Grass,Charge,Venusaur,Grass,Poison
Solar Beam,Grass,Charge,Venusaur Normal,Grass,Poison
Solar Beam,Grass,Charge,Venusaur Purified,Grass,Poison
Solar Beam,Grass,Charge,Venusaur Shadow,Grass,Poison
Solar Beam,Grass,Charge,Victreebel,Grass,Poison
Solar Beam,Grass,Charge,Victreebel Normal,Grass,Poison
Solar Beam,Grass,Charge,Victreebel Purified,Grass,Poison
Solar Beam,Grass,Charge,Victreebel Shadow,Grass,Poison
Solar Beam,Grass,Charge,Vileplume,Grass,Poison
Solar Beam,Grass,Charge,Vileplume Normal,Grass,Poison
Solar Beam,Grass,Charge,Vileplume Purified,Grass,Poison
Solar Beam,Grass,Charge,Vileplume Shadow,Grass,Poison
Solar Beam,Grass,Charge,Volcarona,Bug,Fire
Spark,Electric,Fast,Blitzle,Electric,
Spark,Electric,Fast,Chinchou,Water,Electric
Spark,Electric,Fast,Eelektrik,Electric,
Spark,Electric,Fast,Eelektross,Electric,
Spark,Electric,Fast,Electrike,Electric,
Spark,Electric,Fast,Electrode,Electric,
Spark,Electric,Fast,Luxio,Electric,
Spark,Electric,Fast,Luxray,Electric,
Spark,Electric,Fast,Magnemite,Electric,Steel
Spark,Electric,Fast,Magnemite Normal,Electric,Steel
Spark,Electric,Fast,Magnemite Purified,Electric,Steel
Spark,Electric,Fast,Magnemite Shadow,Electric,Steel
Spark,Electric,Fast,Magneton,Electric,Steel
Spark,Electric,Fast,Magneton Normal,Electric,Steel
Spark,Electric,Fast,Magneton Purified,Electric,Steel
Spark,Electric,Fast,Magneton Shadow,Electric,Steel
Spark,Electric,Fast,Magnezone,Electric,Steel
Spark,Electric,Fast,Magnezone Normal,Electric,Steel
Spark,Electric,Fast,Magnezone Purified,Electric,Steel
Spark,Electric,Fast,Magnezone Shadow,Electric,Steel
Spark,Electric,Fast,Minun,Electric,
Spark,Electric,Fast,Nosepass,Rock,
Spark,Electric,Fast,Pachirisu,Electric,
Spark,Electric,Fast,Plusle,Electric,
Spark,Electric,Fast,Probopass,Rock,Steel
Spark,Electric,Fast,Raichu,Electric,
Spark,Electric,Fast,Raichu Alola,Electric,Psychic
Spark,Electric,Fast,Raichu Normal,Electric,
Spark,Electric,Fast,Shinx,Electric,
Spark,Electric,Fast,Tynamo,Electric,
Spark,Electric,Fast,Voltorb,Electric,
Spark,Electric,Fast,Zebstrika,Electric,
Splash,Water,Fast,Azurill,Normal,Fairy
Splash,Water,Fast,Feebas,Water,
Splash,Water,Fast,Luvdisc,Water,
Splash,Water,Fast,Magikarp,Water,
Splash,Water,Fast,Magikarp Normal,Water,
Splash,Water,Fast,Magikarp Purified,Water,
Splash,Water,Fast,Magikarp Shadow,Water,
Splash,Water,Fast,Spoink,Psychic,
Splash,Water,Fast,Wailmer,Water,
Splash,Water,Fast,Wobbuffet,Psychic,
Splash,Water,Fast,Wobbuffet Normal,Psychic,
Splash,Water,Fast,Wobbuffet Purified,Psychic,
Splash,Water,Fast,Wobbuffet Shadow,Psychic,
Splash,Water,Fast,Wynaut,Psychic,
Steel Wing,Steel,Fast,Aerodactyl,Rock,Flying
Steel Wing,Steel,Fast,Archeops,Rock,Flying
Steel Wing,Steel,Fast,Braviary,Normal,Flying
Steel Wing,Steel,Fast,Chatot,Normal,Flying
Steel Wing,Steel,Fast,Dodrio,Normal,Flying
Steel Wing,Steel,Fast,Dragonite,Dragon,Flying
Steel Wing,Steel,Fast,Dragonite Normal,Dragon,Flying
Steel Wing,Steel,Fast,Dragonite Purified,Dragon,Flying
Steel Wing,Steel,Fast,Dragonite Shadow,Dragon,Flying
Steel Wing,Steel,Fast,Fearow,Normal,Flying
Steel Wing,Steel,Fast,Ho Oh,Fire,Flying
Steel Wing,Steel,Fast,Kyurem,Dragon,Ice
Steel Wing,Steel,Fast,Kyurem Normal,Dragon,Ice
Steel Wing,Steel,Fast,Kyurem White,Dragon,Ice
Steel Wing,Steel,Fast,Mew,Psychic,
Steel Wing,Steel,Fast,Pidgeot,Normal,Flying
Steel Wing,Steel,Fast,Pidgeotto,Normal,Flying
Steel Wing,Steel,Fast,Skarmory,Steel,Flying
Steel Wing,Steel,Fast,Swellow,Normal,Flying
Steel Wing,Steel,Fast,Tranquill,Normal,Flying
Steel Wing,Steel,Fast,Unfezant,Normal,Flying
Stomp,Normal,Charge,Bouffalant,Normal,
Stomp,Normal,Charge,Larvitar,Rock,Ground
Stomp,Normal,Charge,Larvitar Normal,Rock,Ground
Stomp,Normal,Charge,Larvitar Purified,Rock,Ground
Stomp,Normal,Charge,Larvitar Shadow,Rock,Ground
Stomp,Normal,Charge,Lickitung,Normal,
Stomp,Normal,Charge,Loudred,Normal,
Stomp,Normal,Charge,Miltank,Normal,
Stomp,Normal,Charge,Mudkip,Water,
Stomp,Normal,Charge,Mudkip Normal,Water,
Stomp,Normal,Charge,Mudkip Purified,Water,
Stomp,Normal,Charge,Mudkip Shadow,Water,
Stomp,Normal,Charge,Numel,Fire,Ground
Stomp,Normal,Charge,Ponyta,Fire,
Stomp,Normal,Charge,Rhyhorn,Ground,Rock
Stomp,Normal,Charge,Rhyhorn Normal,Ground,Rock
Stomp,Normal,Charge,Rhyhorn Purified,Ground,Rock
Stomp,Normal,Charge,Rhyhorn Shadow,Ground,Rock
Stomp,Normal,Charge,Snover,Grass,Ice
Stomp,Normal,Charge,Snover Normal,Grass,Ice
Stomp,Normal,Charge,Snover Purified,Grass,Ice
Stomp,Normal,Charge,Snover Shadow,Grass,Ice
Stomp,Normal,Charge,Stantler,Normal,
Stomp,Normal,Charge,Stantler Normal,Normal,
Stomp,Normal,Charge,Stantler Purified,Normal,
Stomp,Normal,Charge,Stantler Shadow,Normal,
Stomp,Normal,Charge,Tropius,Grass,Flying
Stomp,Normal,Charge,Whismur,Normal,
Stone Edge,Rock,Charge,Aggron,Steel,Rock
Stone Edge,Rock,Charge,Bastiodon,Rock,Steel
Stone Edge,Rock,Charge,Boldore,Rock,
Stone Edge,Rock,Charge,Cobalion,Steel,Fighting
Stone Edge,Rock,Charge,Conkeldurr,Fighting,
Stone Edge,Rock,Charge,Cradily,Rock,Grass
Stone Edge,Rock,Charge,Dugtrio,Ground,
Stone Edge,Rock,Charge,Dugtrio Normal,Ground,
Stone Edge,Rock,Charge,Dugtrio Purified,Ground,
Stone Edge,Rock,Charge,Dugtrio Shadow,Ground,
Stone Edge,Rock,Charge,Durant,Bug,Steel
Stone Edge,Rock,Charge,Flygon,Ground,Dragon
Stone Edge,Rock,Charge,Flygon Normal,Ground,Dragon
Stone Edge,Rock,Charge,Flygon Purified,Ground,Dragon
Stone Edge,Rock,Charge,Flygon Shadow,Ground,Dragon
Stone Edge,Rock,Charge,Golem,Rock,Ground
Stone Edge,Rock,Charge,Golem Alola,Rock,Electric
Stone Edge,Rock,Charge,Golem Normal,Rock,Ground
Stone Edge,Rock,Charge,Golem Purified,Rock,Ground
Stone Edge,Rock,Charge,Golem Shadow,Rock,Ground
Stone Edge,Rock,Charge,Graveler,Rock,Ground
Stone Edge,Rock,Charge,Graveler Alola,Rock,Electric
Stone Edge,Rock,Charge,Graveler Normal,Rock,Ground
Stone Edge,Rock,Charge,Graveler Purified,Rock,Ground
Stone Edge,Rock,Charge,Graveler Shadow,Rock,Ground
Stone Edge,Rock,Charge,Gurdurr,Fighting,
Stone Edge,Rock,Charge,Heatran,Fire,Steel
Stone Edge,Rock,Charge,Hippowdon,Ground,
Stone Edge,Rock,Charge,Hippowdon Normal,Ground,
Stone Edge,Rock,Charge,Hippowdon Purified,Ground,
Stone Edge,Rock,Charge,Hippowdon Shadow,Ground,
Stone Edge,Rock,Charge,Hitmonlee,Fighting,
Stone Edge,Rock,Charge,Hitmonlee Normal,Fighting,
Stone Edge,Rock,Charge,Hitmonlee Purified,Fighting,
Stone Edge,Rock,Charge,Hitmonlee Shadow,Fighting,
Stone Edge,Rock,Charge,Hitmontop,Fighting,
Stone Edge,Rock,Charge,Kabutops,Rock,Water
Stone Edge,Rock,Charge,Kyurem Black,Dragon,Ice
Stone Edge,Rock,Charge,Magcargo,Fire,Rock
Stone Edge,Rock,Charge,Mamoswine,Ice,Ground
Stone Edge,Rock,Charge,Mew,Psychic,
Stone Edge,Rock,Charge,Mienshao,Fighting,
Stone Edge,Rock,Charge,Nidoqueen,Poison,Ground
Stone Edge,Rock,Charge,Onix,Rock,Ground
Stone Edge,Rock,Charge,Onix Normal,Rock,Ground
Stone Edge,Rock,Charge,Onix Purified,Rock,Ground
Stone Edge,Rock,Charge,Onix Shadow,Rock,Ground
Stone Edge,Rock,Charge,Piloswine,Ice,Ground
Stone Edge,Rock,Charge,Quagsire,Water,Ground
Stone Edge,Rock,Charge,Regirock,Rock,
Stone Edge,Rock,Charge,Reshiram,Dragon,Fire
Stone Edge,Rock,Charge,Rhydon,Ground,Rock
Stone Edge,Rock,Charge,Rhydon Normal,Ground,Rock
Stone Edge,Rock,Charge,Rhydon Purified,Ground,Rock
Stone Edge,Rock,Charge,Rhydon Shadow,Ground,Rock
Stone Edge,Rock,Charge,Rhyperior,Ground,Rock
Stone Edge,Rock,Charge,Rhyperior Normal,Ground,Rock
Stone Edge,Rock,Charge,Rhyperior Purified,Ground,Rock
Stone Edge,Rock,Charge,Rhyperior Shadow,Ground,Rock
Stone Edge,Rock,Charge,Roggenrola,Rock,
Stone Edge,Rock,Charge,Shuckle,Bug,Rock
Stone Edge,Rock,Charge,Sudowoodo,Rock,
Stone Edge,Rock,Charge,Torterra,Grass,Ground
Stone Edge,Rock,Charge,Torterra Normal,Grass,Ground
Stone Edge,Rock,Charge,Torterra Purified,Grass,Ground
Stone Edge,Rock,Charge,Torterra Shadow,Grass,Ground
Stone Edge,Rock,Charge,Tyranitar,Rock,Dark
Stone Edge,Rock,Charge,Tyranitar Normal,Rock,Dark
Stone Edge,Rock,Charge,Tyranitar Purified,Rock,Dark
Stone Edge,Rock,Charge,Tyranitar Shadow,Rock,Dark
Stone Edge,Rock,Charge,Virizion,Grass,Fighting
Struggle,Normal,Charge,Beldum,Steel,Psychic
Struggle,Normal,Charge,Burmy,Bug,
Struggle,Normal,Charge,Burmy Plant,Bug,
Struggle,Normal,Charge,Burmy Sandy,Bug,
Struggle,Normal,Charge,Burmy Trash,Bug,
Struggle,Normal,Charge,Cascoon,Bug,
Struggle,Normal,Charge,Caterpie,Bug,
Struggle,Normal,Charge,Ditto,Normal,
Struggle,Normal,Charge,Kakuna,Bug,Poison
Struggle,Normal,Charge,Kakuna Normal,Bug,Poison
Struggle,Normal,Charge,Kakuna Purified,Bug,Poison
Struggle,Normal,Charge,Kakuna Shadow,Bug,Poison
Struggle,Normal,Charge,Kricketot,Bug,
Struggle,Normal,Charge,Magikarp,Water,
Struggle,Normal,Charge,Magikarp Normal,Water,
Struggle,Normal,Charge,Magikarp Purified,Water,
Struggle,Normal,Charge,Magikarp Shadow,Water,
Struggle,Normal,Charge,Metapod,Bug,
Struggle,Normal,Charge,Silcoon,Bug,
Struggle,Normal,Charge,Tynamo,Electric,
Struggle,Normal,Charge,Unown,Psychic,
Struggle,Normal,Charge,Weedle,Bug,Poison
Struggle,Normal,Charge,Weedle Normal,Bug,Poison
Struggle,Normal,Charge,Weedle Purified,Bug,Poison
Struggle,Normal,Charge,Weedle Shadow,Bug,Poison
Struggle,Normal,Charge,Wormadam,Bug,Grass
Struggle,Normal,Charge,Wurmple,Bug,
Struggle Bug,Bug,Fast,Anorith,Rock,Bug
Struggle Bug,Bug,Fast,Armaldo,Rock,Bug
Struggle Bug,Bug,Fast,Beautifly,Bug,Flying
Struggle Bug,Bug,Fast,Butterfree,Bug,Flying
Struggle Bug,Bug,Fast,Dustox,Bug,Poison
Struggle Bug,Bug,Fast,Forretress,Bug,Steel
Struggle Bug,Bug,Fast,Heracross,Bug,Fighting
Struggle Bug,Bug,Fast,Illumise,Bug,
Struggle Bug,Bug,Fast,Kricketot,Bug,
Struggle Bug,Bug,Fast,Kricketune,Bug,
Struggle Bug,Bug,Fast,Ledian,Bug,Flying
Struggle Bug,Bug,Fast,Mew,Psychic,
Struggle Bug,Bug,Fast,Parasect,Bug,Grass
Struggle Bug,Bug,Fast,Sewaddle,Bug,Grass
Struggle Bug,Bug,Fast,Shuckle,Bug,Rock
Struggle Bug,Bug,Fast,Swadloon,Bug,Grass
Struggle Bug,Bug,Fast,Trapinch,Ground,
Struggle Bug,Bug,Fast,Trapinch Normal,Ground,
Struggle Bug,Bug,Fast,Trapinch Purified,Ground,
Struggle Bug,Bug,Fast,Trapinch Shadow,Ground,
Struggle Bug,Bug,Fast,Volbeat,Bug,
Submission,Fighting,Charge,Machoke,Fighting,
Sucker Punch,Dark,Fast,Cacnea,Grass,
Sucker Punch,Dark,Fast,Cacnea Normal,Grass,
Sucker Punch,Dark,Fast,Cacnea Purified,Grass,
Sucker Punch,Dark,Fast,Cacnea Shadow,Grass,
Sucker Punch,Dark,Fast,Cacturne,Grass,Dark
Sucker Punch,Dark,Fast,Cacturne Normal,Grass,Dark
Sucker Punch,Dark,Fast,Cacturne Purified,Grass,Dark
Sucker Punch,Dark,Fast,Cacturne Shadow,Grass,Dark
Sucker Punch,Dark,Fast,Dugtrio,Ground,
Sucker Punch,Dark,Fast,Dugtrio Normal,Ground,
Sucker Punch,Dark,Fast,Dugtrio Purified,Ground,
Sucker Punch,Dark,Fast,Dugtrio Shadow,Ground,
Sucker Punch,Dark,Fast,Furret,Normal,
Sucker Punch,Dark,Fast,Gengar,Ghost,Poison
Sucker Punch,Dark,Fast,Joltik,Bug,Electric
Sucker Punch,Dark,Fast,Kecleon,Normal,
Sucker Punch,Dark,Fast,Mismagius,Ghost,
Sucker Punch,Dark,Fast,Purrloin,Dark,
Sucker Punch,Dark,Fast,Spinda,Normal,
Sucker Punch,Dark,Fast,Spiritomb,Ghost,Dark
Super Power,Fighting,Charge,Gigalith,Rock,
Super Power,Fighting,Charge,Hariyama,Fighting,
Super Power,Fighting,Charge,Melmetal,Steel,
Super Power,Fighting,Charge,Pinsir,Bug,
Super Power,Fighting,Charge,Rhyperior,Ground,Rock
Super Power,Fighting,Charge,Rhyperior Normal,Ground,Rock
Super Power,Fighting,Charge,Rhyperior Purified,Ground,Rock
Super Power,Fighting,Charge,Rhyperior Shadow,Ground,Rock
Super Power,Fighting,Charge,Snorlax,Normal,
Super Power,Fighting,Charge,Snorlax Normal,Normal,
Super Power,Fighting,Charge,Snorlax Purified,Normal,
Super Power,Fighting,Charge,Snorlax Shadow,Normal,
Surf,Water,Charge,Beartic,Ice,
Surf,Water,Charge,Bibarel,Normal,Water
Surf,Water,Charge,Carracosta,Water,Rock
Surf,Water,Charge,Haxorus,Dragon,
Surf,Water,Charge,Kyogre,Water,
Surf,Water,Charge,Lapras,Water,Ice
Surf,Water,Charge,Lapras Normal,Water,Ice
Surf,Water,Charge,Lapras Purified,Water,Ice
Surf,Water,Charge,Lapras Shadow,Water,Ice
Surf,Water,Charge,Manaphy,Water,
Surf,Water,Charge,Marshtomp,Water,Ground
Surf,Water,Charge,Marshtomp Normal,Water,Ground
Surf,Water,Charge,Marshtomp Purified,Water,Ground
Surf,Water,Charge,Marshtomp Shadow,Water,Ground
Surf,Water,Charge,Mew,Psychic,
Surf,Water,Charge,Milotic,Water,
Surf,Water,Charge,Panpour,Water,
Surf,Water,Charge,Phione,Water,
Surf,Water,Charge,Politoed,Water,
Surf,Water,Charge,Politoed Normal,Water,
Surf,Water,Charge,Politoed Purified,Water,
Surf,Water,Charge,Politoed Shadow,Water,
Surf,Water,Charge,Rhydon,Ground,Rock
Surf,Water,Charge,Rhydon Normal,Ground,Rock
Surf,Water,Charge,Rhydon Purified,Ground,Rock
Surf,Water,Charge,Rhydon Shadow,Ground,Rock
Surf,Water,Charge,Rhyperior,Ground,Rock
Surf,Water,Charge,Rhyperior Normal,Ground,Rock
Surf,Water,Charge,Rhyperior Purified,Ground,Rock
Surf,Water,Charge,Rhyperior Shadow,Ground,Rock
Surf,Water,Charge,Simipour,Water,
Surf,Water,Charge,Swampert,Water,Ground
Surf,Water,Charge,Swampert Normal,Water,Ground
Surf,Water,Charge,Swampert Purified,Water,Ground
Surf,Water,Charge,Swampert Shadow,Water,Ground
Surf,Water,Charge,Tirtouga,Water,Rock
Surf,Water,Charge,Wailord,Water,
Swift,Normal,Charge,Aipom,Normal,
Swift,Normal,Charge,Azelf,Psychic,
Swift,Normal,Charge,Buizel,Water,
Swift,Normal,Charge,Buneary,Normal,
Swift,Normal,Charge,Cyndaquil,Fire,
Swift,Normal,Charge,Deoxys Speed,Psychic,
Swift,Normal,Charge,Eevee,Normal,
Swift,Normal,Charge,Electrike,Electric,
Swift,Normal,Charge,Floatzel,Water,
Swift,Normal,Charge,Ledyba,Bug,Flying
Swift,Normal,Charge,Mesprit,Psychic,
Swift,Normal,Charge,Minccino,Normal,
Swift,Normal,Charge,Minun,Electric,
Swift,Normal,Charge,Plusle,Electric,
Swift,Normal,Charge,Shinx,Electric,
Swift,Normal,Charge,Staryu,Water,
Swift,Normal,Charge,Uxie,Psychic,
Swift,Normal,Charge,Zubat,Poison,Flying
Swift,Normal,Charge,Zubat Normal,Poison,Flying
Swift,Normal,Charge,Zubat Purified,Poison,Flying
Swift,Normal,Charge,Zubat Shadow,Poison,Flying
Synchronoise,Psychic,Charge,Golduck,Water,
Synchronoise,Psychic,Charge,Golduck Normal,Water,
Synchronoise,Psychic,Charge,Golduck Purified,Water,
Synchronoise,Psychic,Charge,Golduck Shadow,Water,
Tackle,Normal,Fast,Aron,Steel,Rock
Tackle,Normal,Fast,Basculin,Water,
Tackle,Normal,Fast,Basculin Blue Striped,Water,
Tackle,Normal,Fast,Basculin Red Striped,Water,
Tackle,Normal,Fast,Bayleef,Grass,
Tackle,Normal,Fast,Bidoof,Normal,
Tackle,Normal,Fast,Bronzor,Steel,Psychic
Tackle,Normal,Fast,Bulbasaur,Grass,Poison
Tackle,Normal,Fast,Bulbasaur Fall 2019,Grass,Poison
Tackle,Normal,Fast,Bulbasaur Normal,Grass,Poison
Tackle,Normal,Fast,Bulbasaur Purified,Grass,Poison
Tackle,Normal,Fast,Bulbasaur Shadow,Grass,Poison
Tackle,Normal,Fast,Burmy,Bug,
Tackle,Normal,Fast,Burmy Plant,Bug,
Tackle,Normal,Fast,Burmy Sandy,Bug,
Tackle,Normal,Fast,Burmy Trash,Bug,
Tackle,Normal,Fast,Castform,Normal,
Tackle,Normal,Fast,Castform Normal,Normal,
Tackle,Normal,Fast,Castform Rainy,Water,
Tackle,Normal,Fast,Castform Snowy,Ice,
Tackle,Normal,Fast,Castform Sunny,Fire,
Tackle,Normal,Fast,Caterpie,Bug,
Tackle,Normal,Fast,Cherubi,Grass,
Tackle,Normal,Fast,Chikorita,Grass,
Tackle,Normal,Fast,Corsola,Water,Rock
Tackle,Normal,Fast,Cyndaquil,Fire,
Tackle,Normal,Fast,Darmanitan Standard,Fire,
Tackle,Normal,Fast,Darmanitan Standard,Fire,
Tackle,Normal,Fast,Darmanitan Zen,Fire,Psychic
Tackle,Normal,Fast,Darumaka,Fire,
Tackle,Normal,Fast,Deerling,Normal,Grass
Tackle,Normal,Fast,Deerling Autumn,Normal,Grass
Tackle,Normal,Fast,Deerling Spring,Normal,Grass
Tackle,Normal,Fast,Deerling Summer,Normal,Grass
Tackle,Normal,Fast,Deerling Winter,Normal,Grass
Tackle,Normal,Fast,Deino,Dark,Dragon
Tackle,Normal,Fast,Donphan,Ground,
Tackle,Normal,Fast,Eevee,Normal,
Tackle,Normal,Fast,Feebas,Water,
Tackle,Normal,Fast,Ferroseed,Grass,Steel
Tackle,Normal,Fast,Flaaffy,Electric,
Tackle,Normal,Fast,Flaaffy Normal,Electric,
Tackle,Normal,Fast,Flaaffy Purified,Electric,
Tackle,Normal,Fast,Flaaffy Shadow,Electric,
Tackle,Normal,Fast,Geodude,Rock,Ground
Tackle,Normal,Fast,Geodude Normal,Rock,Ground
Tackle,Normal,Fast,Geodude Purified,Rock,Ground
Tackle,Normal,Fast,Geodude Shadow,Rock,Ground
Tackle,Normal,Fast,Girafarig,Normal,Psychic
Tackle,Normal,Fast,Hippopotas,Ground,
Tackle,Normal,Fast,Hippopotas Normal,Ground,
Tackle,Normal,Fast,Hippopotas Purified,Ground,
Tackle,Normal,Fast,Hippopotas Shadow,Ground,
Tackle,Normal,Fast,Hoppip,Grass,Flying
Tackle,Normal,Fast,Illumise,Bug,
Tackle,Normal,Fast,Koffing,Poison,
Tackle,Normal,Fast,Koffing Normal,Poison,
Tackle,Normal,Fast,Koffing Purified,Poison,
Tackle,Normal,Fast,Koffing Shadow,Poison,
Tackle,Normal,Fast,Ledyba,Bug,Flying
Tackle,Normal,Fast,Lillipup,Normal,
Tackle,Normal,Fast,Linoone,Normal,
Tackle,Normal,Fast,Linoone Galarian,Dark,Normal
Tackle,Normal,Fast,Linoone Normal,Normal,
Tackle,Normal,Fast,Makuhita,Fighting,
Tackle,Normal,Fast,Mantyke,Water,Flying
Tackle,Normal,Fast,Mareep,Electric,
Tackle,Normal,Fast,Mareep Normal,Electric,
Tackle,Normal,Fast,Mareep Purified,Electric,
Tackle,Normal,Fast,Mareep Shadow,Electric,
Tackle,Normal,Fast,Marill,Water,Fairy
Tackle,Normal,Fast,Metapod,Bug,
Tackle,Normal,Fast,Miltank,Normal,
Tackle,Normal,Fast,Mudkip,Water,
Tackle,Normal,Fast,Mudkip Normal,Water,
Tackle,Normal,Fast,Mudkip Purified,Water,
Tackle,Normal,Fast,Mudkip Shadow,Water,
Tackle,Normal,Fast,Munchlax,Normal,
Tackle,Normal,Fast,Numel,Fire,Ground
Tackle,Normal,Fast,Onix,Rock,Ground
Tackle,Normal,Fast,Onix Normal,Rock,Ground
Tackle,Normal,Fast,Onix Purified,Rock,Ground
Tackle,Normal,Fast,Onix Shadow,Rock,Ground
Tackle,Normal,Fast,Oshawott,Water,
Tackle,Normal,Fast,Patrat,Normal,
Tackle,Normal,Fast,Phanpy,Ground,
Tackle,Normal,Fast,Pidgey,Normal,Flying
Tackle,Normal,Fast,Pignite,Fire,Fighting
Tackle,Normal,Fast,Pineco,Bug,
Tackle,Normal,Fast,Ponyta,Fire,
Tackle,Normal,Fast,Poochyena,Dark,
Tackle,Normal,Fast,Quilava,Fire,
Tackle,Normal,Fast,Rattata,Normal,
Tackle,Normal,Fast,Rattata Alola,Dark,Normal
Tackle,Normal,Fast,Rattata Normal,Normal,
Tackle,Normal,Fast,Rattata Purified,Normal,
Tackle,Normal,Fast,Rattata Shadow,Normal,
Tackle,Normal,Fast,Roggenrola,Rock,
Tackle,Normal,Fast,Shellder,Water,
Tackle,Normal,Fast,Shellder Normal,Water,
Tackle,Normal,Fast,Shellder Purified,Water,
Tackle,Normal,Fast,Shellder Shadow,Water,
Tackle,Normal,Fast,Shieldon,Rock,Steel
Tackle,Normal,Fast,Shinx,Electric,
Tackle,Normal,Fast,Shroomish,Grass,
Tackle,Normal,Fast,Skiploom,Grass,Flying
Tackle,Normal,Fast,Skitty,Normal,
Tackle,Normal,Fast,Snivy,Grass,
Tackle,Normal,Fast,Snubbull,Fairy,
Tackle,Normal,Fast,Squirtle,Water,
Tackle,Normal,Fast,Squirtle Fall 2019,Water,
Tackle,Normal,Fast,Squirtle Normal,Water,
Tackle,Normal,Fast,Squirtle Purified,Water,
Tackle,Normal,Fast,Squirtle Shadow,Water,
Tackle,Normal,Fast,Stantler,Normal,
Tackle,Normal,Fast,Stantler Normal,Normal,
Tackle,Normal,Fast,Stantler Purified,Normal,
Tackle,Normal,Fast,Stantler Shadow,Normal,
Tackle,Normal,Fast,Starly,Normal,Flying
Tackle,Normal,Fast,Staryu,Water,
Tackle,Normal,Fast,Swinub,Ice,Ground
Tackle,Normal,Fast,Tauros,Normal,
Tackle,Normal,Fast,Tepig,Fire,
Tackle,Normal,Fast,Turtwig,Grass,
Tackle,Normal,Fast,Turtwig Normal,Grass,
Tackle,Normal,Fast,Turtwig Purified,Grass,
Tackle,Normal,Fast,Turtwig Shadow,Grass,
Tackle,Normal,Fast,Tynamo,Electric,
Tackle,Normal,Fast,Tyrogue,Fighting,
Tackle,Normal,Fast,Volbeat,Bug,
Tackle,Normal,Fast,Voltorb,Electric,
Tackle,Normal,Fast,Weezing,Poison,
Tackle,Normal,Fast,Weezing Galarian,Poison,Fairy
Tackle,Normal,Fast,Weezing Normal,Poison,
Tackle,Normal,Fast,Weezing Purified,Poison,
Tackle,Normal,Fast,Weezing Shadow,Poison,
Tackle,Normal,Fast,Wormadam,Bug,Grass
Tackle,Normal,Fast,Wurmple,Bug,
Tackle,Normal,Fast,Zigzagoon,Normal,
Tackle,Normal,Fast,Zigzagoon Galarian,Dark,Normal
Tackle,Normal,Fast,Zigzagoon Normal,Normal,
Take Down,Normal,Fast,Beldum,Steel,Psychic
Take Down,Normal,Fast,Bibarel,Normal,Water
Take Down,Normal,Fast,Bidoof,Normal,
Take Down,Normal,Fast,Cranidos,Rock,
Take Down,Normal,Fast,Deerling,Normal,Grass
Take Down,Normal,Fast,Deerling Autumn,Normal,Grass
Take Down,Normal,Fast,Deerling Spring,Normal,Grass
Take Down,Normal,Fast,Deerling Summer,Normal,Grass
Take Down,Normal,Fast,Deerling Winter,Normal,Grass
Take Down,Normal,Fast,Gabite,Dragon,Ground
Take Down,Normal,Fast,Gabite Normal,Dragon,Ground
Take Down,Normal,Fast,Gabite Purified,Dragon,Ground
Take Down,Normal,Fast,Gabite Shadow,Dragon,Ground
Take Down,Normal,Fast,Garbodor,Poison,
Take Down,Normal,Fast,Gible,Dragon,Ground
Take Down,Normal,Fast,Gible Normal,Dragon,Ground
Take Down,Normal,Fast,Gible Purified,Dragon,Ground
Take Down,Normal,Fast,Gible Shadow,Dragon,Ground
